Transcript Id,Gene Id(name),Mirna Name,miTG score
ENST00000381591,ENSG00000015171 (ZMYND11),hsa-miR-19b-3p,0.999996962781746
UTR3,10:298490-298514,0.0324168217895842
UTR3,10:298526-298551,0.0869852329740847
UTR3,10:299131-299139,0.055073895792467
UTR3,10:299915-299930,0.00399097935296185
UTR3,10:300244-300263,0.0269548817559467
UTR3,10:300423-300448,0.0129267477843033
ENST00000379803,ENSG00000127511 (SIN3B),hsa-miR-19b-3p,0.999986060444778
UTR3,19:16990665-16990681,0.00211830946065699
UTR3,19:16991109-16991136,0.202206825837383
UTR3,19:16965072;16973163-16965072;16973186,0.014461489148726
ENST00000264360,ENSG00000138650 (PCDH10),hsa-miR-19b-3p,0.999966799886142
UTR3,4:134111343-134111356,0.167633922299635
UTR3,4:134114996-134115015,0.0116257695306993
ENST00000303296,ENSG00000110422 (HIPK3),hsa-miR-19b-3p,0.999965478738232
UTR3,11:33375260-33375282,0.170873690153382
UTR3,11:33375441-33375464,0.00951958416336412
UTR3,11:33369484-33369505,0.00283802168070667
ENST00000222574,ENSG00000105856 (HBP1),hsa-miR-19b-3p,0.999944921721807
UTR3,7:106842690-106842710,0.0288593402144784
UTR3,7:106842717-106842733,0.0105386614493288
UTR3,7:106842892-106842919,0.131587990670651
ENST00000263816,ENSG00000081479 (LRP2),hsa-miR-19b-3p,0.999934945391302
UTR3,2:169985128-169985148,0.126707859178067
UTR3,2:169984958-169984972,0.0305705327229915
UTR3,2:169983889-169983908,0.00362319483976456
UTR3,2:169983815-169983829,0.0168918422046808
UTR3,2:170150754;170151110-170150771;170151118,0.0136960635670765
UTR3,2:170063137-170063163,0.00191854490400401
ENST00000449193,ENSG00000180592 (SKIDA1),hsa-miR-19b-3p,0.999908741726746
UTR3,10:21803965-21803983,0.00820860399380401
UTR3,10:21803444-21803453,0.0120045632035982
UTR3,10:21802574-21802599,0.0794499975337036
UTR3,10:21802458-21802479,0.0630695509106064
ENST00000409592,ENSG00000135905 (DOCK10),hsa-miR-19b-3p,0.999908090637819
UTR3,2:225630277-225630301,0.182885275612213
UTR3,2:225657761-225657779,0.0112076440768782
UTR3,2:225637934-225637961,0.0205855889105834
ENST00000242719,ENSG00000123091 (RNF11),hsa-miR-19b-3p,0.999895634677032
UTR3,1:51737071-51737098,0.0145413413732716
UTR3,1:51737467-51737488,0.0820662108179121
UTR3,1:51738131-51738151,0.0639315288474284
