Transcript Id,Gene Id(name),Mirna Name,miTG score
ENST00000547861,ENSG00000139537 (CCDC65),hsa-miR-155-3p,0.997109372306541
UTR3,12:49314733-49314749,0.106209798653102
ENST00000262525,ENSG00000102870 (ZNF629),hsa-miR-155-3p,0.993564256880892
UTR3,16:30792793-30792818,0.0639275506742254
UTR3,16:30792717-30792728,0.0179382598040478
UTR3,16:30792463-30792468,0.00476027630100091
UTR3,16:30790513-30790533,0.00362585739178549
UTR3,16:30790409-30790418,0.00281804817307505
ENST00000536790,ENSG00000196387 (ZNF140),hsa-miR-155-3p,0.993082718056711
UTR3,12:133682683-133682692,0.0243414215516265
UTR3,12:133682852-133682869,0.0218207445572117
UTR3,12:133683494-133683520,0.00720915885884409
UTR3,12:133683754-133683771,0.0262104483801816
UTR3,12:133683908-133683923,0.0123009884271709
ENST00000456098,ENSG00000017427 (IGF1),hsa-miR-155-3p,0.988899306201146
UTR3,12:102796283-102796297,0.0660878544385343
UTR3,12:102796111-102796116,0.00969732380417191
UTR3,12:102790355-102790376,0.00829815010991171
ENST00000342234,ENSG00000189120 (SP6),hsa-miR-155-3p,0.985024155465487
UTR3,17:45924453-45924467,0.00411895959240245
UTR3,17:45922375-45922382,0.069590018884276
UTR3,17:45922327-45922341,0.00541629373966258
ENST00000343017,ENSG00000178996 (SNX18),hsa-miR-155-3p,0.981333281927985
UTR3,5:53839395-53839417,0.0729549219993992
UTR3,5:53840164-53840180,0.00250836332537293
ENST00000376281,ENSG00000165119 (HNRNPK),hsa-miR-155-3p,0.980925237083371
UTR3,9:86583220-86583243,0.0751030665442932
ENST00000270001,ENSG00000142065 (ZFP14),hsa-miR-155-3p,0.967516024344674
UTR3,19:36830924-36830942,0.0534620518253885
UTR3,19:36830005-36830018,0.00947111037998641
UTR3,19:36829657-36829682,0.00334688818844712
UTR3,19:36832193-36832216,0.00827598047568186
ENST00000313005,ENSG00000186318 (BACE1),hsa-miR-155-3p,0.963949198332301
UTR3,11:117160209-117160215,0.0145706165111127
UTR3,11:117160091-117160104,0.0196171368272916
UTR3,11:117159828-117159849,0.00736913615172732
UTR3,11:117159207-117159230,0.00622577810259216
UTR3,11:117157112-117157134,0.00987407941879438
UTR3,11:117156715-117156727,0.0067570395229505
ENST00000367941,ENSG00000079950 (STX7),hsa-miR-155-3p,0.962631256000679
UTR3,6:132781848-132781862,0.0571553177007874
UTR3,6:132778410-132778420,0.00292628382497529
UTR3,6:132769470-132769485,0.00148314600019922
UTR3,6:132768233-132768247,0.00223983952891572
ENST00000283206,ENSG00000153214 (TMEM87B),hsa-miR-155-3p,0.960950662250533
UTR3,2:112873845-112873868,0.0107500385390782
UTR3,2:112875461-112875481,0.0023186859565495
UTR3,2:112876784-112876801,0.049988312466234
ENST00000337907,ENSG00000142599 (RERE),hsa-miR-155-3p,0.958352511240159
UTR3,1:8415069-8415074,0.00916812855861667
UTR3,1:8414661-8414679,0.0428091078392616
UTR3,1:8413512-8413539,0.00620326084902823
UTR3,1:8412808-8412825,0.00377949216185834
ENST00000295226,ENSG00000163081 (CCDC140),hsa-miR-155-3p,0.957134358323495
UTR3,2:223169808-223169818,0.0614680130136217
ENST00000370918,ENSG00000012660 (ELOVL5),hsa-miR-155-3p,0.953905844325628
UTR3,6:53133801-53133819,0.0602259649777839
ENST00000396842,ENSG00000144597 (EAF1),hsa-miR-155-3p,0.951907704816316
UTR3,3:15480751-15480778,0.00988903522899524
UTR3,3:15481049-15481076,0.00710909534132899
UTR3,3:15481356-15481371,0.00973904353726777
UTR3,3:15481601-15481617,0.00393389700980115
UTR3,3:15482283-15482307,0.00272378300971032
UTR3,3:15482401-15482417,0.00582045229302936
UTR3,3:15483639-15483660,0.0126577653573038
UTR3,3:15483823-15483849,0.00762505292395236
ENST00000455785,ENSG00000117632 (STMN1),hsa-miR-155-3p,0.950580549533052
UTR3,1:26227392-26227403,0.0590304053343395
ENST00000358154,ENSG00000197006 (METTL9),hsa-miR-155-3p,0.950262642510814
UTR3,16:21666861-21666877,0.0589201372776693
ENST00000588644,ENSG00000171827 (ZNF570),hsa-miR-155-3p,0.949230634314983
UTR3,19:37975348-37975365,0.0261422761425611
UTR3,19:37975768-37975785,0.0324244487338226
ENST00000393909,ENSG00000115364 (MRPL19),hsa-miR-155-3p,0.948031816419575
UTR3,2:75882817-75882829,0.0341497432022574
UTR3,2:75883706-75883732,0.0040173277574968
UTR3,2:75884883-75884902,0.0199975555387607
ENST00000416841,ENSG00000179304 (FAM156B),hsa-miR-155-3p,0.947516784741861
UTR3,X:52937570-52937579,0.0579945653499101
ENST00000379992,ENSG00000174482 (LINGO2),hsa-miR-155-3p,0.941011261131239
UTR3,9:27948490-27948502,0.0187723951553531
UTR3,9:27948166-27948185,0.0371997257868098
ENST00000295588,ENSG00000163389 (POGLUT1),hsa-miR-155-3p,0.940016828986323
UTR3,3:119211747-119211754,0.0336351918611603
UTR3,3:119211826-119211842,0.0220464184903581
ENST00000367607,ENSG00000135837 (CEP350),hsa-miR-155-3p,0.938770565238892
UTR3,1:180082329-180082341,0.00536721998416332
UTR3,1:180083524-180083541,0.0488876012488832
UTR3,1:179989202-179989216,0.0205592349220941
ENST00000281092,ENSG00000151422 (FER),hsa-miR-155-3p,0.937064232564253
UTR3,5:108525856-108525873,0.00297245154354336
UTR3,5:108526962-108526983,0.00719177477982496
UTR3,5:108530422-108530430,0.00413622899747565
UTR3,5:108530782-108530794,0.0134302880286295
UTR3,5:108531963-108531984,0.00383322668333872
UTR3,5:108532364-108532378,0.023280886483891
ENST00000305425,ENSG00000165659 (DACH1),hsa-miR-155-3p,0.937048834154535
UTR3,13:72012347-72012358,0.0548405895775976
ENST00000542843,ENSG00000187268 (FAM9C),hsa-miR-155-3p,0.93579091467045
UTR3,X:13059622-13059640,0.0110348687250098
UTR3,X:13056307-13056325,0.0119003382389098
UTR3,X:13056191-13056202,0.00272092746261219
UTR3,X:13056039-13056061,0.0179869533204206
UTR3,X:13055514-13055533,0.00402090156160178
UTR3,X:13054825-13054837,0.00683127279351583
ENST00000282003,ENSG00000152193 (RNF219),hsa-miR-155-3p,0.92940019689164
UTR3,13:79188668-79188693,0.0528325057765581
ENST00000374298,ENSG00000127423 (AUNIP),hsa-miR-155-3p,0.92760032220127
UTR3,1:26161433-26161450,0.0477561501504249
